invoice_id,vendor_id,invoice_number,invoice_date,received_date,due_date,gl_account_id,cost_center_id,currency_code,invoice_amount,invoice_amount_usd,fx_rate,tax_amount,discount_amount,payment_terms_code,invoice_status,description,po_number,approved_by,approved_date,created_at,updated_at
INV000102,V0131,V0131-94020,2022-07-23,2022-07-25,2022-08-22,6006,CC999,USD,305.31,305.70,1.001262,22.91,0.00,NET30,PAID,Security services - July,,a.chen@company.com,2022-07-26,2022-07-25 10:59:33,2022-07-26 11:21:31
INV000103,V0052,V0052-3408,2023-12-12,2023-12-17,2024-02-10,6000,CC400,USD,239246.68,236722.15,0.989448,0.00,0.00,NET60,PAID,Office supplies and materials,,a.chen@company.com,2023-12-22,2023-12-17 11:14:09,2023-12-22 12:57:25
INV000104,V0029,V0029-96668,2024-02-22,2024-02-26,2024-05-22,7005,CC999,USD,72572.89,73654.81,1.014908,0.00,0.00,NET90,PAID,Training and development services,,f.williams@company.com,2024-03-01,2024-02-26 15:08:13,2024-03-01 17:08:37
INV000105,V0066,V0066-19102,2023-09-25,2023-09-30,2023-11-24,6015,CC800,USD,35225.43,35802.53,1.016383,0.00,0.00,NET60,PAID,Temporary staffing services,,f.williams@company.com,2023-10-01,2023-09-30 15:34:46,2023-10-01 08:11:20
INV000106,V0049,V0049-96299,2022-03-02,2022-03-04,2022-04-16,6023,CC501,USD,226.22,230.39,1.018448,0.00,0.00,NET45,ON_HOLD,Consulting fees - March project,,b.patel@company.com,2022-03-06,2022-03-04 09:01:48,2022-03-06 16:39:17
INV000107,V0195,V0195-31266,2025-05-06,2025-05-07,2025-08-04,5006,CC100,EUR,72896.18,78647.11,1.078892,5381.93,0.00,NET90,PAID,Legal services - May retainer,PO60785,h.davis@company.com,2025-05-11,2025-05-07 09:10:12,2025-05-11 10:02:26
INV000108,V0006,V0006-36370,2024-04-25,2024-04-26,2024-07-24,6016,CC210,USD,4374.84,4419.95,1.010311,421.54,0.00,NET90,PAID,Software development services,PO52584,h.davis@company.com,2024-04-28,2024-04-26 13:25:49,2024-04-28 07:38:47
INV000109,V0102,V0102-52662,2025-06-06,2025-06-11,2025-07-06,6009,CC900,INR,13275.07,159.46,0.012012,0.00,0.00,NET30,OPEN,Subscription renewal - annual,PO15559,d.johnson@company.com,2025-06-16,2025-06-11 15:25:47,2025-06-16 07:35:24
INV000110,V0017,V0017-25884,2023-08-20,2023-08-23,2023-09-19,6002,CC400,USD,21138.62,21370.02,1.010947,0.00,422.77,2_10_NET30,PAID,Software development services,,c.smith@company.com,2023-08-27,2023-08-23 17:28:05,2023-08-27 18:32:07
INV000111,V0186,V0186-92241,2025-01-24,2025-01-25,2025-02-03,6002,CC401,USD,12412.84,12388.45,0.998035,0.00,0.00,NET10,PAID,Subscription renewal - annual,PO52477,c.smith@company.com,2025-01-31,2025-01-25 18:07:05,2025-01-31 08:45:28
INV000112,V0028,V0028-69657,2024-02-26,2024-03-02,2024-03-27,6018,CC800,USD,10985.27,11034.52,1.004483,0.00,109.85,1_10_NET30,OPEN,Maintenance and support contract,,c.smith@company.com,2024-03-04,2024-03-02 09:11:49,2024-03-04 18:03:26
INV000113,V0143,V0143-38851,2023-01-06,2023-01-06,2023-03-07,6024,CC210,USD,90679.72,88878.91,0.980141,4589.34,0.00,NET60,PAID,Equipment lease payment,PO10753,h.davis@company.com,2023-01-08,2023-01-06 10:37:42,2023-01-08 14:29:26
INV000114,V0191,V0191-79656,2022-01-14,2022-01-15,2022-02-13,6023,CC300,USD,1059.09,1064.16,1.004791,0.00,0.00,NET30,PARTIAL,Maintenance and support contract,PO95626,f.williams@company.com,2022-01-16,2022-01-15 09:54:02,2022-01-16 17:36:53
INV000115,V0107,V0107-12495,2022-04-11,2022-04-11,2022-05-11,6003,CC201,USD,213.12,210.23,0.986453,0.00,0.00,NET30,OPEN,Subscription renewal - annual,,f.williams@company.com,2022-04-12,2022-04-11 08:49:19,2022-04-12 12:23:57
INV000116,V0022,V0022-57010,2025-02-01,2025-02-01,2025-03-03,5009,CC200,USD,2477.84,2440.38,0.984881,164.68,0.00,NET30,PARTIAL,Janitorial and facilities services,PO37400,a.chen@company.com,2025-02-02,2025-02-01 16:46:40,2025-02-02 15:05:30
INV000117,V0193,V0193-93642,2023-08-12,2023-08-15,2023-08-27,6011,CC401,USD,53578.72,53063.61,0.990386,0.00,0.00,NET15,PAID,Software development services,PO78118,h.davis@company.com,2023-08-19,2023-08-15 09:56:39,2023-08-19 10:45:18
INV000118,V0001,V0001-16493,2022-02-19,2022-02-22,2022-03-21,6012,CC112,USD,14616.03,14754.87,1.009499,1180.47,292.32,2_10_NET30,PAID,Training and development services,PO55829,d.johnson@company.com,2022-02-23,2022-02-22 17:12:44,2022-02-23 11:16:50
INV000119,V0096,V0096-67412,2025-01-31,2025-02-02,2025-03-02,6017,CC112,USD,26188.35,26383.01,1.007433,0.00,261.88,1_10_NET30,PAID,Maintenance and support contract,PO54294,h.davis@company.com,2025-02-06,2025-02-02 07:41:08,2025-02-06 14:09:40
INV000120,V0171,V0171-44923,2024-08-05,2024-08-08,2024-09-19,6025,CC110,EUR,22324.72,24547.01,1.099544,0.00,0.00,NET45,PAID,Security services - August,PO37297,f.williams@company.com,2024-08-15,2024-08-08 12:04:09,2024-08-15 11:53:01
INV000121,V0122,V0122-83118,2024-12-30,2024-12-31,2025-02-13,6009,CC500,USD,7862.78,7764.46,0.987495,0.00,0.00,NET45,PAID,Utilities - December,,e.garcia@company.com,2025-01-04,2024-12-31 08:31:56,2025-01-04 10:23:28
INV000122,V0097,V0097-29329,2024-12-11,2024-12-13,2025-01-10,5004,CC402,USD,94070.78,95143.00,1.011398,8999.53,0.00,NET30_EOM,VOID,Janitorial and facilities services,PO73263,c.smith@company.com,2024-12-15,2024-12-13 12:59:30,2024-12-15 18:55:33
INV000123,V0106,V0106-19781,2022-07-21,2022-07-25,2022-08-20,6014,CC200,USD,2426.40,2397.79,0.988207,0.00,48.53,2_10_NET30,PAID,Monthly software license fee,PO15771,b.patel@company.com,2022-07-28,2022-07-25 14:56:02,2022-07-28 08:33:49
INV000124,V0100,V0100-3946,2025-03-28,2025-03-30,2025-04-27,6012,CC210,USD,314.66,312.41,0.992835,0.00,0.00,NET30,OPEN,Subscription renewal - annual,PO45737,c.smith@company.com,2025-04-01,2025-03-30 11:07:00,2025-04-01 16:35:32
INV000125,V0172,V0172-46916,2025-01-30,2025-02-01,2025-03-01,5008,CC400,BRL,282.49,57.52,0.203602,0.00,0.00,NET30,PAID,Security services - January,PO27049,a.chen@company.com,2025-02-05,2025-02-01 17:03:06,2025-02-05 13:03:05
INV000126,V0059,V0059-93363,2025-05-05,2025-05-09,2025-07-04,6012,CC600,USD,23503.58,23612.94,1.004653,0.00,235.04,1_10_NET60,PAID,Subscription renewal - annual,PO22178,h.davis@company.com,2025-05-10,2025-05-09 14:19:43,2025-05-10 17:45:49
INV000127,V0077,V0077-30333,2022-10-22,2022-10-26,2023-01-20,5007,CC402,ZAR,75238.00,4045.32,0.053767,0.00,0.00,NET90,OPEN,Subscription renewal - annual,PO18567,h.davis@company.com,2022-10-27,2022-10-26 12:30:29,2022-10-27 09:18:49
INV000128,V0184,V0184-17697,2024-11-06,2024-11-06,2024-12-06,6002,CC112,GBP,65589.79,82718.83,1.261154,5878.26,0.00,NET30_EOM,OPEN,Shipping and logistics,PO41270,d.johnson@company.com,2024-11-11,2024-11-06 09:30:24,2024-11-11 08:21:13
INV000129,V0188,V0188-57511,2024-06-10,2024-06-14,2024-07-10,6018,CC900,EUR,11973.62,13092.26,1.093425,999.56,0.00,EOM,PAID,Hardware equipment purchase,PO70674,f.williams@company.com,2024-06-19,2024-06-14 08:52:28,2024-06-19 09:19:25
INV000130,V0035,V0035-90850,2025-05-06,2025-05-09,2025-06-05,5010,CC110,EUR,106210.83,113351.28,1.067229,0.00,0.00,NET30,PAID,Consulting fees - May project,PO69372,e.garcia@company.com,2025-05-13,2025-05-09 16:36:28,2025-05-13 10:13:43
INV000131,V0096,V0096-75747,2023-09-16,2023-09-19,2023-10-16,6015,CC402,USD,54704.06,55776.92,1.019612,4407.75,547.04,1_10_NET30,OPEN,Consulting fees - September project,,a.chen@company.com,2023-09-22,2023-09-19 15:03:00,2023-09-22 18:35:52
INV000132,V0029,V0029-37989,2022-03-05,2022-03-06,2022-06-03,6003,CC910,USD,24022.45,23920.86,0.995771,1660.90,0.00,NET90,PAID,Training and development services,PO96833,c.smith@company.com,2022-03-10,2022-03-06 09:12:35,2022-03-10 13:53:59
INV000133,V0133,V0133-21220,2023-08-14,2023-08-19,2023-09-13,5002,CC100,EUR,596.97,636.62,1.066414,51.38,0.00,NET30,PAID,Training and development services,,c.smith@company.com,2023-08-20,2023-08-19 09:41:51,2023-08-20 13:55:29
INV000134,V0193,V0193-56797,2025-06-30,2025-06-30,2025-07-15,6004,CC501,USD,37455.07,37533.05,1.002082,0.00,0.00,NET15,PAID,Training and development services,PO85751,h.davis@company.com,2025-06-30,2025-06-30 18:15:45,2025-06-30 15:17:26
INV000135,V0148,V0148-49099,2022-03-10,2022-03-10,2022-05-09,6009,CC402,SEK,41138.50,3888.21,0.094515,0.00,0.00,NET60,PAID,Janitorial and facilities services,,e.garcia@company.com,2022-03-14,2022-03-10 15:05:33,2022-03-14 16:05:15
INV000136,V0024,V0024-90662,2025-01-09,2025-01-13,2025-01-24,5009,CC110,NOK,47942.69,4628.10,0.096534,2422.98,0.00,NET15,PARTIAL,Janitorial and facilities services,,f.williams@company.com,2025-01-17,2025-01-13 12:51:18,2025-01-17 11:10:02
INV000137,V0189,V0189-99228,2023-09-15,2023-09-20,2023-10-15,6018,CC300,USD,40137.69,39433.55,0.982457,0.00,802.75,2_10_NET30,PAID,Telecommunications services,,a.chen@company.com,2023-09-23,2023-09-20 14:05:08,2023-09-23 15:04:54
INV000138,V0083,V0083-18372,2025-06-15,2025-06-17,2025-07-15,5008,CC300,USD,7489.31,7343.78,0.980568,0.00,0.00,IMMEDIATE,PARTIAL,Subscription renewal - annual,PO32989,e.garcia@company.com,2025-06-24,2025-06-17 18:15:31,2025-06-24 09:51:33
INV000139,V0112,V0112-12062,2022-10-25,2022-10-29,2022-12-09,6025,CC200,USD,87402.63,88583.00,1.013505,6174.77,0.00,NET45,PAID,Staffing services - contract labor,PO93568,c.smith@company.com,2022-10-31,2022-10-29 16:46:53,2022-10-31 12:03:41
INV000140,V0037,V0037-7884,2022-12-10,2022-12-13,2023-02-08,6002,CC400,USD,185111.29,184935.62,0.999051,0.00,1851.11,1_10_NET60,OPEN,Shipping and logistics,PO61127,h.davis@company.com,2022-12-16,2022-12-13 09:33:55,2022-12-16 13:00:18
INV000141,V0115,V0115-51070,2023-10-09,2023-10-13,2023-10-19,6014,CC110,USD,47442.19,46678.13,0.983895,3211.43,0.00,NET10,OPEN,Software development services,,e.garcia@company.com,2023-10-16,2023-10-13 11:17:51,2023-10-16 08:16:41
INV000142,V0147,V0147-89511,2023-05-11,2023-05-16,2023-06-10,6013,CC210,CAD,70842.24,52465.13,0.740591,0.00,1416.84,2_10_NET30,VOID,Security services - May,PO11110,b.patel@company.com,2023-05-17,2023-05-16 13:06:33,2023-05-17 08:43:28
INV000143,V0092,V0092-34016,2023-01-31,2023-01-31,2023-04-01,2001,CC111,DKK,6023.18,860.84,0.142921,0.00,0.00,NET60,OPEN,Software development services,PO25725,b.patel@company.com,2023-02-07,2023-01-31 16:08:24,2023-02-07 17:48:57
INV000144,V0061,V0061-15528,2023-01-13,2023-01-15,2023-01-28,5009,CC111,USD,160036.11,160924.47,1.005551,10213.37,0.00,NET15,PAID,Utilities - January,PO19698,e.garcia@company.com,2023-01-22,2023-01-15 07:24:24,2023-01-22 12:03:16
INV000145,V0068,V0068-24321,2024-06-21,2024-06-21,2024-08-05,6006,CC210,GBP,12379.65,15791.52,1.275603,0.00,0.00,NET45,PAID,Security services - June,,d.johnson@company.com,2024-06-26,2024-06-21 17:06:58,2024-06-26 14:45:16
INV000146,V0023,V0023-10229,2025-03-16,2025-03-21,2025-05-15,5007,CC600,AUD,43117.82,27698.54,0.642392,0.00,431.18,1_10_NET60,VOID,Professional services - Q1 engagement,PO44922,c.smith@company.com,2025-03-27,2025-03-21 12:57:25,2025-03-27 16:00:32
INV000147,V0154,V0154-63670,2024-06-12,2024-06-15,2024-07-12,6022,CC111,JPY,520.29,3.49,0.006711,50.84,0.00,NET30,PAID,Hardware equipment purchase,PO57044,f.williams@company.com,2024-06-21,2024-06-15 11:25:03,2024-06-21 17:41:05
INV000148,V0112,V0112-11545,2024-07-30,2024-08-01,2024-09-13,6012,CC201,USD,214196.46,214663.19,1.002179,0.00,0.00,NET45,PAID,Shipping and logistics,,f.williams@company.com,2024-08-05,2024-08-01 08:56:40,2024-08-05 14:47:12
INV000149,V0063,V0063-4324,2025-04-29,2025-04-30,2025-06-13,6006,CC111,USD,64521.85,65277.40,1.011710,4838.12,0.00,NET45,PAID,Monthly software license fee,PO17347,f.williams@company.com,2025-05-07,2025-04-30 18:02:25,2025-05-07 08:13:51
INV000150,V0167,V0167-61079,2025-01-03,2025-01-04,2025-02-02,6016,CC211,USD,2447.49,2489.08,1.016993,0.00,0.00,NET30,PAID,Equipment lease payment,,a.chen@company.com,2025-01-06,2025-01-04 18:41:08,2025-01-06 07:11:40
INV000151,V0099,V0099-13752,2024-07-23,2024-07-27,2024-08-22,5004,CC910,USD,106360.16,104505.03,0.982558,0.00,0.00,IMMEDIATE,PAID,Cloud infrastructure services,,g.brown@company.com,2024-07-30,2024-07-27 18:43:25,2024-07-30 12:07:43
INV000152,V0047,V0047-43151,2023-03-13,2023-03-13,2023-04-12,6010,CC401,USD,20095.65,19744.56,0.982529,0.00,0.00,NET30_EOM,PAID,Legal services - March retainer,PO67496,d.johnson@company.com,2023-03-18,2023-03-13 07:08:06,2023-03-18 17:39:24
INV000153,V0007,V0007-64827,2022-06-15,2022-06-15,2022-07-15,2000,CC111,USD,1164.66,1174.29,1.008270,74.76,0.00,NET30,PAID,Consulting fees - June project,PO93863,e.garcia@company.com,2022-06-20,2022-06-15 14:26:15,2022-06-20 09:39:44
INV000154,V0060,V0060-95004,2024-10-20,2024-10-24,2024-11-19,7002,CC400,ZAR,386.17,20.73,0.053671,0.00,0.00,NET30_EOM,PAID,Janitorial and facilities services,,f.williams@company.com,2024-10-31,2024-10-24 15:32:14,2024-10-31 14:49:40
INV000155,V0089,V0089-7955,2023-02-01,2023-02-01,2023-02-16,6020,CC700,USD,10974.85,10973.76,0.999901,0.00,0.00,NET15,PAID,Legal services - February retainer,PO66973,e.garcia@company.com,2023-02-04,2023-02-01 16:51:56,2023-02-04 14:02:06
INV000156,V0171,V0171-24053,2022-11-20,2022-11-20,2023-01-04,6006,CC112,EUR,16860.26,17979.36,1.066375,0.00,0.00,NET45,PAID,Training and development services,PO98716,f.williams@company.com,2022-11-22,2022-11-20 08:20:14,2022-11-22 08:15:47
INV000157,V0066,V0066-50221,2023-03-28,2023-03-28,2023-05-27,6005,CC700,USD,35864.55,35225.23,0.982174,2180.86,0.00,NET60,PAID,Maintenance and support contract,PO27878,h.davis@company.com,2023-04-03,2023-03-28 10:40:22,2023-04-03 11:12:21
INV000158,V0182,V0182-8818,2023-07-29,2023-07-30,2023-09-27,5001,CC600,USD,11831.43,11811.83,0.998343,0.00,118.31,1_10_NET60,PARTIAL,Software development services,PO93623,c.smith@company.com,2023-08-04,2023-07-30 15:54:14,2023-08-04 08:26:54
INV000159,V0071,V0071-78539,2024-08-27,2024-08-30,2024-09-26,5008,CC501,CHF,400.50,452.80,1.130581,0.00,0.00,NET30,PAID,Temporary staffing services,,a.chen@company.com,2024-09-03,2024-08-30 07:02:30,2024-09-03 18:49:32
INV000160,V0169,V0169-52684,2024-09-08,2024-09-13,2024-10-08,6021,CC600,USD,5519.56,5518.52,0.999811,483.81,55.20,1_10_NET30,OPEN,Marketing services - September campaign,PO48769,d.johnson@company.com,2024-09-19,2024-09-13 08:01:30,2024-09-19 17:19:10
INV000161,V0183,V0183-98948,2025-04-10,2025-04-10,2025-05-10,1201,CC600,CAD,129614.07,96957.29,0.748046,0.00,2592.28,2_10_NET30,PAID,Subscription renewal - annual,,a.chen@company.com,2025-04-17,2025-04-10 17:04:24,2025-04-17 18:21:33
INV000162,V0137,V0137-99682,2023-07-07,2023-07-12,2023-07-17,7001,CC900,USD,14601.49,14645.43,1.003009,0.00,0.00,NET10,PAID,Professional services - Q3 engagement,PO98428,f.williams@company.com,2023-07-13,2023-07-12 08:24:23,2023-07-13 14:39:02
INV000163,V0056,V0056-85957,2025-02-18,2025-02-23,2025-03-20,2009,CC210,USD,2998.16,2954.79,0.985536,230.80,0.00,NET30,PAID,Temporary staffing services,,d.johnson@company.com,2025-03-02,2025-02-23 18:48:14,2025-03-02 12:22:57
INV000164,V0136,V0136-37325,2022-04-22,2022-04-22,2022-06-06,6001,CC600,JPY,5081.43,34.03,0.006696,0.00,0.00,NET45,PARTIAL,Subscription renewal - annual,PO98251,b.patel@company.com,2022-04-24,2022-04-22 14:05:05,2022-04-24 13:57:11
INV000165,V0024,V0024-15334,2022-12-04,2022-12-06,2022-12-19,5001,CC200,NOK,130009.68,12349.10,0.094986,0.00,0.00,NET15,PAID,Telecommunications services,PO99443,c.smith@company.com,2022-12-10,2022-12-06 12:26:28,2022-12-10 18:41:01
INV000166,V0021,V0021-3888,2023-04-21,2023-04-25,2023-06-20,6012,CC501,USD,7031.81,7053.95,1.003148,628.23,0.00,NET60,VOID,Temporary staffing services,PO79489,h.davis@company.com,2023-04-29,2023-04-25 11:36:08,2023-04-29 11:10:50
INV000167,V0152,V0152-49745,2023-08-14,2023-08-14,2023-09-13,5003,CC400,USD,11467.78,11447.56,0.998237,0.00,114.68,1_10_NET30,PAID,Maintenance and support contract,,c.smith@company.com,2023-08-16,2023-08-14 10:07:02,2023-08-16 12:36:08
INV000168,V0120,V0120-25182,2023-02-25,2023-03-01,2023-03-27,6015,CC401,USD,10102.45,10295.62,1.019121,0.00,0.00,NET30,OPEN,Security services - February,PO13266,g.brown@company.com,2023-03-05,2023-03-01 09:29:59,2023-03-05 12:09:00
INV000169,V0140,V0140-67507,2023-11-10,2023-11-15,2023-12-25,6015,CC700,USD,1753.08,1780.85,1.015839,0.00,0.00,NET45,PAID,Temporary staffing services,,h.davis@company.com,2023-11-18,2023-11-15 18:07:46,2023-11-18 14:57:02
INV000170,V0177,V0177-16319,2023-09-23,2023-09-23,2023-12-22,6002,CC211,NZD,6162.63,3781.83,0.613671,0.00,0.00,NET90,PAID,Temporary staffing services,PO46428,d.johnson@company.com,2023-09-24,2023-09-23 08:34:54,2023-09-24 14:43:42
INV000171,V0132,V0132-52697,2023-02-03,2023-02-06,2023-04-04,5010,CC999,USD,3703.53,3705.24,1.000462,308.65,37.04,1_10_NET60,PAID,Consulting fees - February project,,g.brown@company.com,2023-02-09,2023-02-06 13:23:00,2023-02-09 11:22:22
INV000172,V0143,V0143-74535,2022-06-29,2022-06-30,2022-08-28,6016,CC600,USD,33660.72,33985.92,1.009661,0.00,0.00,NET60,PAID,Training and development services,,g.brown@company.com,2022-07-02,2022-06-30 16:38:05,2022-07-02 09:13:19
INV000173,V0168,V0168-44963,2022-05-16,2022-05-20,2022-06-15,6017,CC111,USD,63720.80,62463.27,0.980265,0.00,0.00,NET30_EOM,PAID,Security services - May,PO84437,c.smith@company.com,2022-05-22,2022-05-20 09:53:24,2022-05-22 11:35:31
INV000174,V0097,V0097-77704,2023-09-15,2023-09-18,2023-10-15,6009,CC600,USD,97965.34,96885.86,0.988981,0.00,0.00,NET30_EOM,PAID,Equipment lease payment,PO97282,e.garcia@company.com,2023-09-22,2023-09-18 09:31:58,2023-09-22 18:41:15
INV000175,V0089,V0089-65625,2022-05-17,2022-05-21,2022-06-01,6017,CC910,USD,35887.09,35859.06,0.999219,2257.14,0.00,NET15,OPEN,Hardware equipment purchase,PO85400,a.chen@company.com,2022-05-28,2022-05-21 11:10:37,2022-05-28 07:09:20
INV000176,V0046,V0046-47843,2022-12-01,2022-12-01,2023-01-30,5008,CC501,USD,19515.51,19621.87,1.005450,0.00,0.00,NET60,PAID,Janitorial and facilities services,PO20069,d.johnson@company.com,2022-12-08,2022-12-01 17:11:48,2022-12-08 08:38:48
INV000177,V0105,V0105-42446,2023-09-09,2023-09-11,2023-10-09,6014,CC402,USD,54304.04,53426.11,0.983833,0.00,1086.08,2_10_NET30,PAID,Consulting fees - September project,PO58891,h.davis@company.com,2023-09-15,2023-09-11 12:58:58,2023-09-15 09:06:13
INV000178,V0073,V0073-25696,2025-02-18,2025-02-22,2025-03-20,6014,CC800,CAD,77987.35,58509.54,0.750244,0.00,779.87,1_10_NET30,PAID,Training and development services,PO20013,b.patel@company.com,2025-03-01,2025-02-22 09:59:01,2025-03-01 14:22:19
INV000179,V0047,V0047-58925,2025-05-08,2025-05-12,2025-06-07,6017,CC401,USD,22802.74,22503.75,0.986888,0.00,0.00,NET30_EOM,PAID,Staffing services - contract labor,PO28659,d.johnson@company.com,2025-05-15,2025-05-12 09:13:08,2025-05-15 08:27:44
INV000180,V0036,V0036-11188,2022-02-08,2022-02-11,2022-03-10,6017,CC110,USD,2183.07,2156.55,0.987854,0.00,0.00,NET30_EOM,PAID,Equipment lease payment,PO43162,a.chen@company.com,2022-02-12,2022-02-11 11:42:00,2022-02-12 08:50:07
INV000181,V0053,V0053-78018,2023-02-14,2023-02-15,2023-03-16,6013,CC100,USD,239063.22,235149.99,0.983631,0.00,0.00,NET30,OPEN,Legal services - February retainer,PO75619,d.johnson@company.com,2023-02-20,2023-02-15 16:04:06,2023-02-20 16:48:00
INV000182,V0063,V0063-37943,2022-12-18,2022-12-22,2023-02-01,2000,CC112,USD,158268.66,160954.32,1.016969,14650.11,0.00,NET45,PAID,Legal services - December retainer,PO34264,h.davis@company.com,2022-12-28,2022-12-22 08:11:53,2022-12-28 12:24:27
INV000183,V0076,V0076-54422,2022-08-20,2022-08-22,2022-10-04,5002,CC112,HKD,42883.76,5493.45,0.128101,0.00,0.00,NET45,OVERDUE,Security services - August,,b.patel@company.com,2022-08-25,2022-08-22 14:07:24,2022-08-25 11:29:38
INV000184,V0142,V0142-30605,2025-02-08,2025-02-11,2025-03-10,5009,CC501,ILS,139.29,37.69,0.270589,12.82,0.00,NET30,PAID,Legal services - February retainer,PO98363,h.davis@company.com,2025-02-17,2025-02-11 08:25:28,2025-02-17 15:42:43
INV000185,V0048,V0048-52748,2024-03-31,2024-04-05,2024-04-30,6010,CC112,USD,139393.73,140739.86,1.009657,0.00,0.00,IMMEDIATE,PAID,Marketing services - March campaign,PO87982,g.brown@company.com,2024-04-06,2024-04-05 10:53:27,2024-04-06 18:31:17
INV000186,V0185,V0185-78810,2023-07-14,2023-07-19,2023-07-24,7001,CC402,USD,57841.63,57785.70,0.999033,4061.77,0.00,NET10,PAID,Janitorial and facilities services,PO69589,b.patel@company.com,2023-07-20,2023-07-19 11:31:31,2023-07-20 10:40:08
INV000187,V0018,V0018-9942,2024-10-17,2024-10-22,2024-11-16,2001,CC201,KRW,1456.98,1.09,0.000746,0.00,0.00,NET30,PAID,Cloud infrastructure services,PO78150,h.davis@company.com,2024-10-29,2024-10-22 14:12:18,2024-10-29 17:31:31
INV000188,V0172,V0172-46038,2025-01-12,2025-01-16,2025-02-11,2001,CC110,BRL,2675.12,553.71,0.206985,149.69,0.00,NET30,PARTIAL,Utilities - January,,h.davis@company.com,2025-01-20,2025-01-16 07:02:11,2025-01-20 15:42:55
INV000189,V0054,V0054-65419,2024-06-01,2024-06-02,2024-07-01,5009,CC500,USD,7337.08,7333.40,0.999498,614.49,0.00,NET30_EOM,PARTIAL,Equipment lease payment,PO30487,a.chen@company.com,2024-06-06,2024-06-02 11:31:37,2024-06-06 13:39:43
INV000190,V0092,V0092-43006,2022-05-06,2022-05-06,2022-07-05,6010,CC200,DKK,3127.97,461.25,0.147461,0.00,0.00,NET60,OVERDUE,Utilities - May,PO66118,f.williams@company.com,2022-05-09,2022-05-06 13:22:03,2022-05-09 17:15:15
INV000191,V0100,V0100-78664,2022-06-23,2022-06-28,2022-07-23,2009,CC400,USD,280.25,275.93,0.984579,0.00,0.00,NET30,PAID,Subscription renewal - annual,PO65374,g.brown@company.com,2022-07-01,2022-06-28 07:44:30,2022-07-01 16:01:20
